,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_BIRTH,CNT_CHILDREN,DAYS_EMPLOYED,NAME_EDUCATION_TYPE,NAME_CONTRACT_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,NAME_INCOME_TYPE,CODE_GENDER
60244,296280.0,19062.0,225000.0,-14741,2,-995.0,Secondary / secondary special,Cash loans,Civil marriage,House / apartment,State servant,F
60261,454500.0,21865.5,454500.0,-9908,0,-2068.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
60272,396000.0,21613.5,396000.0,-11513,2,-1554.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
60300,339241.5,16627.5,238500.0,-9966,1,-585.0,Higher education,Cash loans,Married,Municipal apartment,State servant,F
60317,270000.0,13500.0,270000.0,-12525,1,-2444.0,Higher education,Revolving loans,Separated,House / apartment,Working,F
60359,254700.0,20250.0,225000.0,-9554,1,-900.0,Higher education,Cash loans,Civil marriage,With parents,Working,F
60410,135000.0,6750.0,135000.0,-23057,0,-5622.0,Higher education,Revolving loans,Married,House / apartment,State servant,F
60460,900000.0,57649.5,900000.0,-16384,0,-349.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
60489,1078200.0,31522.5,900000.0,-14318,1,-2340.0,Secondary / secondary special,Cash loans,Married,Rented apartment,State servant,M
60582,675000.0,33750.0,675000.0,-17859,0,-2401.0,Secondary / secondary special,Revolving loans,Civil marriage,House / apartment,Commercial associate,F
60628,270000.0,13500.0,270000.0,-11669,1,-63.0,Higher education,Revolving loans,Married,House / apartment,Working,M
60750,1125000.0,36292.5,1125000.0,-8350,1,-1675.0,Higher education,Cash loans,Married,House / apartment,Working,F
60926,497520.0,32391.0,450000.0,-15246,0,-1769.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
61075,781920.0,61906.5,675000.0,-14875,0,-1075.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Commercial associate,F
61082,320382.0,17509.5,229500.0,-11677,1,-3583.0,Higher education,Cash loans,Married,House / apartment,Working,M
61222,360000.0,19530.0,360000.0,-19184,0,-487.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
61251,509400.0,32683.5,450000.0,-15332,0,-2941.0,Higher education,Cash loans,Single / not married,House / apartment,Commercial associate,F
61357,900000.0,38133.0,900000.0,-19978,0,-5225.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
61378,167895.0,17757.0,157500.0,-9726,1,-245.0,Higher education,Cash loans,Married,House / apartment,Working,M
61401,253737.0,30109.5,229500.0,-13172,0,-533.0,Higher education,Cash loans,Single / not married,House / apartment,Working,M
61457,849415.5,43501.5,697500.0,-14474,1,-2259.0,Higher education,Cash loans,Married,House / apartment,Commercial associate,F
61514,454500.0,14791.5,454500.0,-21504,0,-390.0,Secondary / secondary special,Cash loans,Widow,House / apartment,Working,F
61526,327024.0,18391.5,270000.0,-19763,0,-253.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Working,F
61533,728460.0,44694.0,675000.0,-19975,0,-2783.0,Higher education,Cash loans,Married,House / apartment,Commercial associate,F
61584,562491.0,26194.5,454500.0,-12615,1,-922.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
61622,328405.5,16897.5,283500.0,-11015,0,-2914.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
61734,1129500.0,33025.5,1129500.0,-15801,0,-8007.0,Secondary / secondary special,Cash loans,Separated,House / apartment,Working,M
61736,521280.0,31806.0,450000.0,-17042,2,-1087.0,Higher education,Cash loans,Married,House / apartment,Commercial associate,M
61744,885501.0,35248.5,715500.0,-15084,1,-154.0,Lower secondary,Cash loans,Married,House / apartment,Working,F
61799,239850.0,29844.0,225000.0,-8892,1,-302.0,Higher education,Cash loans,Married,House / apartment,Working,M
61818,621900.0,34726.5,562500.0,-21893,0,-7961.0,Secondary / secondary special,Cash loans,Separated,House / apartment,Working,M
61871,544491.0,16047.0,454500.0,-17406,0,-4586.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
61918,139500.0,13797.0,139500.0,-14073,0,-6338.0,Higher education,Cash loans,Single / not married,House / apartment,Commercial associate,F
61964,1198548.0,47664.0,1102500.0,-19265,0,-11363.0,Higher education,Cash loans,Married,House / apartment,Working,F
62049,566055.0,18387.0,472500.0,-16983,0,-936.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
62081,251280.0,13630.5,180000.0,-9915,0,-250.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Working,F
62103,1436850.0,42142.5,1125000.0,-20638,0,-4963.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,M
62114,490495.5,30136.5,454500.0,-11869,0,-3978.0,Secondary / secondary special,Cash loans,Civil marriage,House / apartment,Working,F
62141,1125000.0,33025.5,1125000.0,-18650,0,-5218.0,Secondary / secondary special,Cash loans,Civil marriage,House / apartment,State servant,F
62175,269550.0,24853.5,225000.0,-12912,4,-4497.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
62197,474183.0,18004.5,391500.0,-14500,0,-7296.0,Secondary / secondary special,Cash loans,Separated,House / apartment,Working,F
62206,312768.0,16096.5,270000.0,-10139,1,-881.0,Higher education,Cash loans,Married,House / apartment,Working,F
62330,497520.0,49338.0,450000.0,-16835,1,-1228.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
62382,630000.0,20322.0,630000.0,-15900,1,-1804.0,Higher education,Cash loans,Married,House / apartment,Working,M
62408,414229.5,15745.5,342000.0,-16311,0,-376.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Working,M
62415,1223010.0,48631.5,1125000.0,-16488,2,-1568.0,Secondary / secondary special,Cash loans,Married,Municipal apartment,Commercial associate,M
62442,808650.0,26217.0,675000.0,-15734,0,-7319.0,Higher education,Cash loans,Married,House / apartment,Working,F
62494,144486.0,7695.0,103500.0,-22598,0,-2883.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
62503,848745.0,36090.0,675000.0,-20976,0,-1776.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
62525,225000.0,11250.0,225000.0,-13468,1,-4324.0,Higher education,Revolving loans,Married,House / apartment,Working,F
62533,418743.0,24169.5,342000.0,-12593,1,-2766.0,Secondary / secondary special,Cash loans,Married,Rented apartment,Working,F
62619,518562.0,22099.5,463500.0,-16288,0,-5247.0,Higher education,Cash loans,Married,House / apartment,Working,F
62641,1499638.5,41368.5,1309500.0,-13998,0,-824.0,Higher education,Cash loans,Civil marriage,House / apartment,Commercial associate,M
62799,450000.0,21888.0,450000.0,-11483,1,-534.0,Secondary / secondary special,Cash loans,Married,Office apartment,Working,M
62844,1183963.5,34749.0,927000.0,-19592,0,-13009.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,F
62865,900000.0,29164.5,900000.0,-16144,0,-1223.0,Higher education,Cash loans,Married,House / apartment,Working,F
62868,1288350.0,37669.5,1125000.0,-18472,0,-3414.0,Secondary / secondary special,Cash loans,Married,Office apartment,Working,F
62875,835380.0,40320.0,675000.0,-10443,0,-1731.0,Higher education,Cash loans,Single / not married,House / apartment,State servant,M
62907,288873.0,22950.0,238500.0,-11303,0,-912.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,M
62909,450000.0,21888.0,450000.0,-12085,0,-990.0,Secondary / secondary special,Cash loans,Married,With parents,Working,M
62913,1046142.0,30717.0,913500.0,-12930,1,-822.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
63102,270000.0,13500.0,270000.0,-9654,0,-639.0,Higher education,Revolving loans,Civil marriage,House / apartment,Commercial associate,M
63153,180000.0,9000.0,180000.0,-11712,1,-947.0,Higher education,Revolving loans,Married,House / apartment,Working,F
63185,1515415.5,40104.0,1354500.0,-15521,1,-2693.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,F
63284,1166535.0,65137.5,1102500.0,-10920,0,-1672.0,Higher education,Cash loans,Civil marriage,House / apartment,Commercial associate,F
63357,479974.5,25258.5,364500.0,-15818,0,-385.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
63398,814041.0,23931.0,679500.0,-16361,0,-1655.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
63422,180000.0,9000.0,180000.0,-9996,2,-2046.0,Secondary / secondary special,Revolving loans,Married,House / apartment,Working,F
63583,900000.0,26446.5,900000.0,-10122,1,-2466.0,Incomplete higher,Cash loans,Married,House / apartment,Working,F
63603,524866.5,19786.5,369000.0,-13754,0,-544.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
63608,328405.5,22347.0,283500.0,-16657,0,-3901.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,M
63743,675000.0,23202.0,675000.0,-21243,0,-3886.0,Higher education,Cash loans,Married,House / apartment,State servant,M
63784,545040.0,31419.0,450000.0,-12678,2,-929.0,Incomplete higher,Cash loans,Married,House / apartment,Working,M
63822,1024740.0,49428.0,900000.0,-15031,0,-3755.0,Higher education,Cash loans,Single / not married,House / apartment,Commercial associate,F
63853,1346989.5,44644.5,1102500.0,-13615,1,-930.0,Higher education,Cash loans,Married,House / apartment,Commercial associate,F
63969,675000.0,19737.0,675000.0,-18576,0,-6123.0,Higher education,Cash loans,Separated,House / apartment,State servant,F
64035,675000.0,32472.0,675000.0,-20065,0,-1032.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
64085,450000.0,22018.5,450000.0,-15318,0,-1979.0,Higher education,Cash loans,Married,House / apartment,Working,F
64105,337500.0,16875.0,337500.0,-14985,2,-3158.0,Secondary / secondary special,Revolving loans,Married,House / apartment,Working,M
64113,900000.0,26446.5,900000.0,-17239,0,-295.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Commercial associate,M
64130,488934.0,34159.5,418500.0,-18418,0,-2939.0,Higher education,Cash loans,Married,House / apartment,Working,F
64171,381528.0,18553.5,315000.0,-16277,0,-1709.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
64183,675000.0,32472.0,675000.0,-10471,0,-2326.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
64421,490495.5,26131.5,454500.0,-20529,0,-1304.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,F
64507,1183963.5,34749.0,927000.0,-16312,0,-322.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
64533,270000.0,13500.0,270000.0,-13607,2,-1632.0,Higher education,Revolving loans,Married,House / apartment,State servant,F
64618,450000.0,22018.5,450000.0,-8539,0,-1658.0,Incomplete higher,Cash loans,Married,House / apartment,Working,F
64733,835380.0,40320.0,675000.0,-17629,1,-4470.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,F
64736,180000.0,9000.0,180000.0,-20316,1,-3482.0,Secondary / secondary special,Revolving loans,Married,House / apartment,Commercial associate,M
64739,180000.0,9000.0,180000.0,-14775,0,-1883.0,Higher education,Revolving loans,Single / not married,Office apartment,Working,F
64776,948582.0,27864.0,679500.0,-16947,0,-1557.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
64783,157500.0,7875.0,157500.0,-12837,2,-2015.0,Secondary / secondary special,Revolving loans,Married,House / apartment,Working,F
64787,640080.0,31261.5,450000.0,-16010,0,-967.0,Higher education,Cash loans,Single / not married,With parents,Working,M
64834,225000.0,16132.5,225000.0,-12122,0,-583.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
64853,485640.0,39069.0,450000.0,-15758,1,-2480.0,Higher education,Cash loans,Married,House / apartment,Working,F
64896,959598.0,28188.0,801000.0,-13239,0,-598.0,Secondary / secondary special,Cash loans,Separated,House / apartment,Commercial associate,F
64915,592560.0,35937.0,450000.0,-11577,0,-735.0,Secondary / secondary special,Cash loans,Married,With parents,Commercial associate,M
65028,540000.0,15606.0,540000.0,-17902,1,-2379.0,Higher education,Cash loans,Married,House / apartment,Working,M
65061,675000.0,32602.5,675000.0,-15260,2,-7088.0,Incomplete higher,Cash loans,Married,House / apartment,State servant,F
65073,545040.0,26640.0,450000.0,-13594,0,-633.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
65103,180000.0,9000.0,180000.0,-12977,2,-2038.0,Secondary / secondary special,Revolving loans,Married,House / apartment,Working,M
65201,781920.0,28215.0,675000.0,-19245,0,-4456.0,Higher education,Cash loans,Married,House / apartment,Working,F
65203,481495.5,32436.0,454500.0,-11946,1,-4871.0,Higher education,Cash loans,Married,House / apartment,Working,M
65256,539100.0,29376.0,450000.0,-14275,0,-1309.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
65370,112500.0,11934.0,112500.0,-17034,0,-1919.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
65461,544491.0,17563.5,454500.0,-21601,0,-12490.0,Higher education,Cash loans,Married,House / apartment,State servant,F
65550,942300.0,30528.0,675000.0,-12865,0,-1858.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
65558,487971.0,47668.5,463500.0,-22223,0,-401.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
65650,486459.0,18337.5,342000.0,-13711,0,-4551.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
65679,889515.0,26005.5,742500.0,-8333,0,-970.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
65718,382500.0,19125.0,382500.0,-14626,2,-4243.0,Higher education,Revolving loans,Married,House / apartment,Working,F
65776,467667.0,30015.0,423000.0,-13539,1,-2349.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
65805,1350000.0,35743.5,1350000.0,-16739,0,-760.0,Higher education,Cash loans,Single / not married,House / apartment,Working,F
65894,1762110.0,51651.0,1575000.0,-16608,0,-5573.0,Secondary / secondary special,Cash loans,Civil marriage,House / apartment,Working,F
66152,390960.0,17221.5,337500.0,-16159,0,-426.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
66302,521280.0,27423.0,450000.0,-13644,3,-1357.0,Secondary / secondary special,Cash loans,Married,Municipal apartment,Working,F
66377,1046142.0,30717.0,913500.0,-16889,0,-1371.0,Higher education,Cash loans,Married,House / apartment,Working,F
66417,486000.0,15808.5,486000.0,-19968,0,-8372.0,Secondary / secondary special,Cash loans,Married,House / apartment,State servant,F
66477,239850.0,28593.0,225000.0,-9164,0,-939.0,Incomplete higher,Cash loans,Civil marriage,Municipal apartment,Working,M
66495,477000.0,20340.0,477000.0,-18873,0,-9153.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,M
66545,98910.0,7897.5,90000.0,-14243,1,-3808.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
66552,487192.5,25006.5,364500.0,-11012,2,-1179.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
66573,1111500.0,47092.5,1111500.0,-19311,0,-3333.0,Higher education,Cash loans,Married,House / apartment,Working,F
66591,540000.0,27000.0,540000.0,-18634,0,-6016.0,Secondary / secondary special,Revolving loans,Civil marriage,House / apartment,State servant,F
66691,735579.0,35518.5,585000.0,-8293,0,-988.0,Incomplete higher,Cash loans,Married,House / apartment,Commercial associate,M
66860,640080.0,31261.5,450000.0,-10451,0,-2859.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Commercial associate,F
